id,brand,model,mileage,year,link,body_status,price
5210,هیوندای,سوناتا,200000,2007,https://bama.ir/car/detail-71sytc5d-hyundai-sonata-6cyl-automatic-2007,4,420000000
5211,پژو,207,90000,2017,https://bama.ir/car/detail-txzgbtfi-peugeot-207-at-1396,3,270000000
5212,رنو,تالیسمان,36000,2017,https://bama.ir/car/detail-pkc1znq-renault-talisman-e3-2017,1,1340000000
5213,کیا,اپتیما,220000,2010,https://bama.ir/car/detail-ck3hdvkg-kia-optima-6cylinder-2010,3,518000000
5214,نیسان,ماکسیما ,250000,2009,https://bama.ir/car/detail-p6g5kipk-nissan-maxima-ir-at-1388,4,390000000
5215,رنو,ساندرو,68500,2017,https://bama.ir/car/detail-kh1bt4h-renault-sandero-at-1396,1,320000000
5216,پژو,206 SD,148000,2010,https://bama.ir/car/detail-ipebn4kx-peugeot-206sd-v20-1389,3,107000000
5217,تویوتا,پریوس,100000,2017,https://bama.ir/car/detail-j4x7y1ek-toyota-prius-a-2017,1,860000000
5218,جک,S3,70000,2018,https://bama.ir/car/detail-narhoc5u-jac-s3-at-1397,1,415000000
5219,سیتروئن,C3 (مونتاژ),11000,2019,https://bama.ir/car/detail-yfobh7y-citroen-c3-ir-1398,1,820000000
5220,کیا,پیکانتو,50000,2014,https://bama.ir/car/detail-7iwn519t-kia-picanto-2014,1,425000000
5221,تویوتا,C-HR هیبرید,0,2017,https://bama.ir/car/detail-u27tp72-toyota-c-hr-hybrid-2017,1,1700000000
5222,تویوتا,پرادو  چهار در,106000,2012,https://bama.ir/car/detail-j6vyaepb-toyota-prado-4doors-6cylinderonroad-2012,1,3000000000
5223,کیا,سراتو,33000,2017,https://bama.ir/car/detail-aiwpium-kia-cerato-2000-2017,1,580000000
5224,جک,S5,69900,2016,https://bama.ir/car/detail-h2bwz821-jac-s5-mt-1395,1,450000000
5225,تویوتا,پرادو دو در,100000,2013,https://bama.ir/car/detail-9151k1v-toyota-prado-2doors-4cylinder-2013,1,2350000000
5226,لوکسژن,U6,0,2021,https://bama.ir/car/detail-581ks7q1-luxgen-u6-1400,1,1200000000
5227,هیوندای,سانتافه (ix45),67000,2016,https://bama.ir/car/detail-4fmk7j9j-hyundai-santafe-ix45-2400cc-2016,1,1620000000
5228,کیا,اپتیما,60000,2016,https://bama.ir/car/detail-yt6dr7n2-kia-optima-gtline-2016,2,1180000000
5229,کیا,سراتو,16000,2017,https://bama.ir/car/detail-uaf6nzot-kia-cerato-2000-2017,1,950000000
5230,ساینا,EX دنده ای,0,2019,https://bama.ir/car/detail-2fvdcei8-saina-ex-mt-1398,1,131500000
5231,کیا,سورنتو,28000,2017,https://bama.ir/car/detail-ntu1hcf-kia-sorento-gtline-2017,1,2200000000
5232,سیتروئن,زانتیا,111000,2007,https://bama.ir/car/detail-dywrwvcx-citroen-xantia-2.0-sx-1386,2,230000000
5233,لکسوس,RX,15000,2017,https://bama.ir/car/detail-cy9hw2m-lexus-rx-200t-luxury-2017,1,5200000000
5234,رنو,تندر90 ,99000,2016,https://bama.ir/car/detail-exjg9mvw-renault-tondar90-e2-1395,1,230000000
5235,هیوندای,H 350,189000,2017,https://bama.ir/car/detail-jbq3gjb-hyundai-h-350-2017,1,1400000000
5236,پژو,206 ,80000,2017,https://bama.ir/car/detail-1vw8mntf-peugeot-206-ir-type5-1396,1,185000000
5237,هوندا,آکورد,140000,2013,https://bama.ir/car/detail-t9ujpne3-honda-accord-exb-2013,2,870000000
5238,سمند,سورن,80000,2017,https://bama.ir/car/detail-t21ncgi-samand-soren-elx-turbo-1396,14,210000000
5239,میتسوبیشی,اوتلندر,63000,2016,https://bama.ir/car/detail-j19z9vmz-mitsubishi-outlander-type3-2016,1,1230000000
5240,هیوندای,سوناتا هیبرید,0,2018,https://bama.ir/car/detail-yz9gfzee-hyundai-sonata-hybrid-gls-plus-2018,1,1850000000
5241,رنو,تندر90 ,27000,2018,https://bama.ir/car/detail-jupbdroj-renault-tondar90-e2-1397,1,300000000
5242,کیا,سورنتو,39000,2017,https://bama.ir/car/detail-4x2e4vxo-kia-sorento-gtline-2017,1,2120000000
5243,نیسان,ایکس تریل,0,2017,https://bama.ir/car/detail-iepph96-nissan-x-trail-2017,1,1900000000
5244,پژو,206 ,2900,2020,https://bama.ir/car/detail-cbd4wnnu-peugeot-206-ir-type2-1399,1,197000000
5245,مزدا,3 جدید صندوق دار (مونتاژ),64000,2016,https://bama.ir/car/detail-kbugx5yp-mazda-3-sedan-2.0l-type4-1395,1,690000000
5246,پژو,206 ,222000,2005,https://bama.ir/car/detail-ei2ff443-peugeot-206-ir-type6-1384,4,120000000
5247,بنز,کلاس C,15000,2014,https://bama.ir/car/detail-5tgjrjm3-mercedes-benz-c-class-c200-2014,1,2490000000
5248,بسترن,B50F,130000,2016,https://bama.ir/car/detail-uds6yrb4-besturn-b50f-1395,1,365000000
5249,تویوتا,اریون,98000,2009,https://bama.ir/car/detail-iw8je1-toyota-aurion-grande-2009,3,960000000
5250,هیوندای,سانتافه (ix45),166000,2009,https://bama.ir/car/detail-besh5soy-hyundai-santafe-ix45-2700cc-2009,3,680000000
5251,پژو,پارس,0,2020,https://bama.ir/car/detail-521xgks-peugeot-pars-mt-1399,1,222000000
5252,پژو,405,nan,2004,https://bama.ir/car/detail-fd6evqv-peugeot-405-glx-1383,3,57000000
5253,هیوندای,سانتافه (ix45),166000,2009,https://bama.ir/car/detail-besh5soy-hyundai-santafe-ix45-2700cc-2009,3,680000000
5254,پژو,پارس,0,2020,https://bama.ir/car/detail-521xgks-peugeot-pars-mt-1399,1,222000000
5255,پژو,405,nan,2004,https://bama.ir/car/detail-fd6evqv-peugeot-405-glx-1383,3,57000000
5256,پژو,206 ,0,2020,https://bama.ir/car/detail-wdtjh92f-peugeot-206-ir-type2-1399,1,202000000
5257,هیوندای,النترا,0,2018,https://bama.ir/car/detail-x2i53gow-hyundai-elantra-2.0l-2018,1,1240000000
5258,وانت,آریسان,0,2020,https://bama.ir/car/detail-fa2r54y7-pick-up-arisan-1399,1,150000000
5259,پژو,پارس,0,2020,https://bama.ir/car/detail-dwcx2m9-peugeot-pars-mt-1399,1,220000000
5260,چری,تیگو 5,75000,2017,https://bama.ir/car/detail-bopq6tkp-chery-tiggo5-at-excellent-1396,1,453000000
5261,سیتروئن,C3 (مونتاژ),45000,2018,https://bama.ir/car/detail-8kjt6ky4-citroen-c3-ir-1397,1,705000000
5262,هیوندای,اکسنت (مونتاژ),0,2018,https://bama.ir/car/detail-2nrzse9z-hyundai-accent-ir-1397,1,670000000
5263,پراید,131,250000,2015,https://bama.ir/car/detail-qbs8s3w6-pride-131-se-1394,1,88000000
5264,بنز,کلاس E,14000,2015,https://bama.ir/car/detail-xgbpekax-mercedes-benz-e-class-e250-2015,1,3300000000
5265,پژو,207,0,2020,https://bama.ir/car/detail-8zamdxj-peugeot-207-mt-1399,1,320000000
5266,تویوتا,کمری,230000,2007,https://bama.ir/car/detail-shirgs4o-toyota-camry-gl-2007,1,585000000
5267,پژو,پارس,nan,2021,https://bama.ir/car/detail-cdqhmsj-peugeot-pars-lx-1400,1,265000000
5268,نیسان,وانت زامیاد,0,2019,https://bama.ir/car/detail-o5zwsyib-nissan-zamyad-pickup-gas-1398,1,220000000
5269,رنو,تالیسمان,80000,2017,https://bama.ir/car/detail-gro7e6of-renault-talisman-e3-2017,1,1180000000
5270,ب ام و,X3,80000,2015,https://bama.ir/car/detail-y5zh4pxs-bmw-x3-28-2015,1,2500000000
5271,پژو,206 ,0,2021,https://bama.ir/car/detail-t17ghz2-peugeot-206-ir-type2-1400,1,210500000
5272,رنو,کپچر,10000,2017,https://bama.ir/car/detail-3hubtcy2-renault-captur-2017,1,820000000
5273,سمند,LX,133000,2015,https://bama.ir/car/detail-wm6pkue5-samand-lx-ef7-1394,9,138000000
5274,تیبا,صندوق دار,46000,2013,https://bama.ir/car/detail-fir87myx-tiba-sedan-sx-1392,1,90000000
5275,پژو,405,400000,2002,https://bama.ir/car/detail-zoj4nh86-peugeot-405-glx-1381,12,35000000
5276,گریت وال,هاوال M4,68000,2015,https://bama.ir/car/detail-m54w6re6-great-wall-haval-m4-2015,1,280000000
5277,بنز,کلاس C,nan,2014,https://bama.ir/car/detail-5evaes2w-mercedes-benz-c-class-c200-2014,1,1900000000
5278,اس دبلیو ام,G01F,2700,2021,https://bama.ir/car/detail-eu218zdk-swm-g01f-1400,1,970000000
5279,هیوندای,توسان (ix35),83000,2013,https://bama.ir/car/detail-i96xoch9-hyundai-tucson-ix35-2.4l-2013,1,880000000
5280,تیبا,صندوق دار,0,2020,https://bama.ir/car/detail-bpu2v814-tiba-sedan-sx-1399,1,124000000
5281,مزدا,3 (مونتاژ),196000,2010,https://bama.ir/car/detail-eoy3r6j5-mazda-3-ir-type3-1389,1,410000000
5282,چری,تیگو 7,44000,2017,https://bama.ir/car/detail-o5r5hiqb-chery-tiggo7-excellent-1396,1,655000000
5283,کیا,سراتو (مونتاژ),20000,2018,https://bama.ir/car/detail-5rtd1k7m-kia-cerato-ir-2000-optional-1397,1,700000000
5284,پژو,206 ,29500,2019,https://bama.ir/car/detail-3fhe233y-peugeot-206-ir-type5-1398,11,202000000
5285,کیا,سراتو (مونتاژ),28000,2017,https://bama.ir/car/detail-4kxxx442-kia-cerato-ir-2000-optional-1396,1,645000000
5286,ام جی,6,255000,2012,https://bama.ir/car/detail-uedyuc8d-mg-6-gt-2012,1,570000000
5287,هیوندای,سوناتا,140000,2015,https://bama.ir/car/detail-cfq66f8u-hyundai-sonata-4cyl-automatic-2015,1,1000000000
5288,پژو,206 ,97000,2017,https://bama.ir/car/detail-rkikh2sd-peugeot-206-ir-type2-1396,2,158000000
5289,پژو,206 ,20,2021,https://bama.ir/car/detail-h2ybs8rq-peugeot-206-ir-type2-1400,1,210000000
5290,جک,S5,66000,2015,https://bama.ir/car/detail-4xusafv6-jac-s5-mt-1394,1,415000000
5291,ب ام و,سری 5 سدان,80000,2013,https://bama.ir/car/detail-xbny2u-bmw-5-series-sedan-528i-2013,1,1820000000
5292,نیسان,ماکسیما ,279000,2008,https://bama.ir/car/detail-bfgptqd9-nissan-maxima-ir-at-1387,3,485000000
5293,پژو,پارس,50000,2015,https://bama.ir/car/detail-syygm6wq-peugeot-pars-mt-1394,1,160000000
5294,چری,تیگو 5,76000,2016,https://bama.ir/car/detail-iktkvy9c-chery-tiggo5-at-excellent-1395,2,419000000
5295,زوتی,آریو,0,2018,https://bama.ir/car/detail-nx68fi2v-zotye-Ario-1.6l-1397,1,325000000
5296,بنز,کلاس CLS,143000,2007,https://bama.ir/car/detail-67juwwk-mercedes-benz-cls-class-cls350-2007,4,1850000000
5297,هیوندای,توسان (ix35),56000,2017,https://bama.ir/car/detail-1zkqese-hyundai-tucson-ix35-2.0l-4wd-2017,1,1420000000
5298,سیتروئن,زانتیا,220000,2007,https://bama.ir/car/detail-tc4scdc-citroen-xantia-2.0-x-1386,3,130000000
5299,پژو,206 ,185000,2013,https://bama.ir/car/detail-638vk3a8-peugeot-206-ir-type5-1392,11,132000000
5300,پژو,206 ,48000,2018,https://bama.ir/car/detail-w5iffc8-peugeot-206-ir-type2-1397,1,182000000
5301,میتسوبیشی,اوتلندر PHEV,15500,2018,https://bama.ir/car/detail-yz9y69vt-mitsubishi-outlander-phev-2018,1,1750000000
5302,هیوندای,توسان (ix35),13000,2017,https://bama.ir/car/detail-ftv5aize-hyundai-tucson-ix35-2.0l-4wd-2017,1,1300000000
5303,پژو,207,0,2020,https://bama.ir/car/detail-ec7q1uk-peugeot-207-mt-1399,1,283000000
5304,برلیانس,H330,0,2020,https://bama.ir/car/detail-xixov1ip-brilliance-h330-at-1.65-1399,1,390000000
5305,رنو,تندر90 ,18000,2019,https://bama.ir/car/detail-g8gmcuvu-renault-tondar90-e2-1398,1,290000000
5306,کیا,سراتو (مونتاژ),61000,2017,https://bama.ir/car/detail-8umfemqi-kia-cerato-ir-2000-optional-1396,1,575000000
5307,لیفان,X50,161000,2016,https://bama.ir/car/detail-gs8o28no-lifan-x50-at-1395,1,212000000
5308,پژو,2008,38000,2018,https://bama.ir/car/detail-ksamvyzy-peugeot-2008-1397,3,648000000
5309,هیوندای,سانتافه (ix45),119000,2014,https://bama.ir/car/detail-tszusuoj-hyundai-santafe-ix45-3500cc-2014,1,1040000000
5310,لیفان,X50,45000,2015,https://bama.ir/car/detail-vsm28iz3-lifan-x50-at-1394,1,220000000
5311,نیسان,پاترول دو در ,345000,1998,https://bama.ir/car/detail-ibmhqt1-nissan-patrol-2door-ir-1377,12,190000000
5312,بنز,کلاس C,190000,2006,https://bama.ir/car/detail-dphz1b3-mercedes-benz-c-class-c280-2006,4,630000000
5313,پراید,111,90000,2015,https://bama.ir/car/detail-v5fvb7gu-pride-111-se-1394,4,86000000
5314,کیا,سراتو (مونتاژ),60000,2018,https://bama.ir/car/detail-wvhsug9h-kia-cerato-ir-2000-optional-1397,1,675000000
5315,پراید,111,1300,2019,https://bama.ir/car/detail-1ctmhkr-pride-111-se-1398,1,126000000
5316,هیوندای,i30,115000,2011,https://bama.ir/car/detail-815kqcg5-hyundai-i30-2011,1,460000000
5317,هیوندای,i20 (مونتاژ),66000,2018,https://bama.ir/car/detail-mo155qwq-hyundai-i20-ir-1397,1,615000000
5318,پورشه,کاین,75000,2010,https://bama.ir/car/detail-i7eju7xw-porsche-cayenne-v6-2010,8,2000000000
5319,مزدا,3 جدید صندوق دار (مونتاژ),35000,2018,https://bama.ir/car/detail-yqxfor1b-mazda-3-sedan-2.0l-type4-1397,1,800000000
5320,کیا,اپتیما,105000,2015,https://bama.ir/car/detail-kjnico78-kia-optima-basic-2015,2,1000000000
5321,ام جی,6,160000,2015,https://bama.ir/car/detail-581dt51-mg-6-gt-2015,1,485000000
5322,سیتروئن,زانتیا,310000,2003,https://bama.ir/car/detail-9efrzn6k-citroen-xantia-1.8-superlux-1382,6,125000000
5323,ب ام و,سری 5 سدان,130000,2013,https://bama.ir/car/detail-goag112-bmw-5-series-sedan-520i-2013,1,1580000000
5324,تیبا,هاچ بک,1000,2021,https://bama.ir/car/detail-rpp6vzx-tiba-hatchback-ex-1400,1,136000000
5325,هیوندای,i30,156000,2012,https://bama.ir/car/detail-ma1ok8js-hyundai-i30-2012,1,460000000
5326,ساینا,EX دنده ای,1000,2020,https://bama.ir/car/detail-5vyzvxb9-saina-ex-mt-1399,1,158000000
5327,میتسوبیشی,ASX,61000,2015,https://bama.ir/car/detail-7pefg97-mitsubishi-asx-type4-2015,1,880000000
5328,رنو,ساندرو استپ وی,20000,2019,https://bama.ir/car/detail-j12a9iss-renault-sandero-stepway-at-1398,1,430000000
5329,پراید,131,nan,2016,https://bama.ir/car/detail-kci642xk-pride-131-se-1395,1,88000000
5330,رنو,کولیوس,5000,2018,https://bama.ir/car/detail-jxmv8ih-renault-koleos-2018,1,2350000000
5331,هیوندای,i40 استیشن,60000,2015,https://bama.ir/car/detail-fe1i6ox9-hyundai-i40-sw-2015,1,980000000
5332,سانگ یانگ,تیوولی,100000,2016,https://bama.ir/car/detail-6t82nqii-ssang-yong-tivoli-elite-2016,1,620000000
5333,کیا,سورنتو,0,2018,https://bama.ir/car/detail-h4mtc72m-kia-sorento-gtline-2018,1,3700000000
5334,لکسوس,RX,88000,2012,https://bama.ir/car/detail-3kddnogi-lexus-rx-350-2012,2,2450000000
5335,هایما,S7,0,2021,https://bama.ir/car/detail-skqthkth-haima-s7-plus-turbo-automatic-1400,1,738000000
5336,ام وی ام,X22,58000,2018,https://bama.ir/car/detail-grhpx6ou-mvm-x22-at-luxury-1397,1,358000000
5337,پژو,روآ,250000,2006,https://bama.ir/car/detail-7xe6si3e-peugeot-roa-basic-1385,3,47000000
5338,بنز,کلاس E,126000,2008,https://bama.ir/car/detail-jfrjxgxi-mercedes-benz-e-class-e280-2008,2,1300000000
5339,کیا,اپتیما,50000,2016,https://bama.ir/car/detail-vpcri4p3-kia-optima-gtline-2016,1,1400000000
5341,میتسوبیشی,پاجرو چهار در,312000,2006,https://bama.ir/car/detail-f5efyx2j-mitsubishi-pajero-4door-6cylinder-2006,13,820000000
5342,ب ام و,سری 7,6700,2017,https://bama.ir/car/detail-r8esb11e-bmw-7-series-730li-2017,1,5600000000
5343,نیسان,ماکسیما ,250000,2008,https://bama.ir/car/detail-ru69uyrj-nissan-maxima-ir-at-1387,3,440000000
5344,دوج,جرنی,89000,2015,https://bama.ir/car/detail-6zbdwscv-dodge-journey-2015,2,460000000
5345,بنز,کلاس E کروک,85000,2013,https://bama.ir/car/detail-qoaqgp4u-mercedes-benz-e-class-convertible-e350-2013,2,3200000000
5346,چری,آریزو 6,0,2020,https://bama.ir/car/detail-p5aea5gw-chery-arrizo6-excellent-1399,1,872000000
5347,پژو,206 SD,31000,2015,https://bama.ir/car/detail-6gsebzj-peugeot-206sd-v8-1394,1,175000000
5348,لیفان,X50,115000,2016,https://bama.ir/car/detail-gaaxa3q1-lifan-x50-at-1395,1,220000000
5349,لکسوس,RX,90000,2013,https://bama.ir/car/detail-ntqp65o-lexus-rx-350-2013,3,3000000000
5350,پژو,405,82000,2018,https://bama.ir/car/detail-te93j2v-peugeot-405-glx-1397,1,147500000
5351,هیوندای,اکسنت (مونتاژ),0,2018,https://bama.ir/car/detail-bhykpf2w-hyundai-accent-ir-1397,1,725000000
5352,هایما,S7,0,2019,https://bama.ir/car/detail-uog4fkm-haima-s7-1.8l-turbo-1398,1,672000000
5353,پراید,111,51000,2019,https://bama.ir/car/detail-abr9kawp-pride-111-se-1398,1,117000000
5354,پژو,206 ,36000,2018,https://bama.ir/car/detail-cvaefxmy-peugeot-206-ir-type5-1397,1,212000000
5355,دنا,معمولی,70000,2018,https://bama.ir/car/detail-wqw28k67-dena-1.7-1397,1,238000000
5356,هایما,S7,57000,2018,https://bama.ir/car/detail-8tbtu43i-haima-s7-1.8l-turbo-1397,1,580000000
5357,سمند,LX,152000,2014,https://bama.ir/car/detail-365kzu9j-samand-lx-ef7-1393,3,110000000
5358,هیوندای,سانتافه (ix45),115000,2014,https://bama.ir/car/detail-mbd8jf9-hyundai-santafe-ix45-2400cc-2014,1,1220000000
5359,تویوتا,C-HR هیبرید,40000,2017,https://bama.ir/car/detail-rcoud9hi-toyota-c-hr-hybrid-2017,1,1550000000
5360,لکسوس,NX هیبرید,0,2017,https://bama.ir/car/detail-8y7ey9hb-lexus-nx-hybrid-300h-f-sport-2017,1,3425000000
5361,لکسوس,NX هیبرید,0,2017,https://bama.ir/car/detail-2oqdh1yu-lexus-nx-hybrid-300h-f-sport-2017,1,3420000000
5362,کیا,سراتو (مونتاژ),45000,2017,https://bama.ir/car/detail-xzycmwo9-kia-cerato-ir-2000-optional-1396,1,608000000
5363,پراید,131,80000,2016,https://bama.ir/car/detail-wshbdcbs-pride-131-se-1395,1,75000000
5364,پژو,206 ,430000,2004,https://bama.ir/car/detail-d2uzncmp-peugeot-206-ir-type2-1383,6,62000000
5365,سیتروئن,C3 (مونتاژ),20000,2019,https://bama.ir/car/detail-kgp6r61k-citroen-c3-ir-1398,1,820000000
5366,تویوتا,راوفور,112000,2016,https://bama.ir/car/detail-edrgu8no-toyota-rav4-4wd-2016,9,1650000000
5367,پژو,207,47000,2018,https://bama.ir/car/detail-8ztknq3-peugeot-207-at-1397,1,315000000
5368,دوو,اسپرو,256000,1993,https://bama.ir/car/detail-eb68ggzs-daewoo-espero-1993,3,70000000
5369,لندرور,وانت,50000,1983,https://bama.ir/car/detail-hbysewo8-land-rover-pickup-1983,12,275000000
5370,هیوندای,النترا,161000,2014,https://bama.ir/car/detail-akpe7dee-hyundai-elantra-1.8l-2014,1,585000000
5371,مزدا,وانت تک‌کابین,198000,2015,https://bama.ir/car/detail-gi2h69jp-mazda-pickup-2door-ir-1394,2,130000000
5372,فولکس,بیتل کروک,150000,2013,https://bama.ir/car/detail-5xtsc5i5-volkswagen-beetle-convertible-2013,4,1250000000
5373,فولکس,بیتل کروک,150000,2013,https://bama.ir/car/detail-5xtsc5i5-volkswagen-beetle-convertible-2013,4,1250000000
5374,پژو,405,78000,2018,https://bama.ir/car/detail-2hae24ta-peugeot-405-glx-cng-1397,1,168000000
5375,پژو,207,0,2020,https://bama.ir/car/detail-btgmew2-peugeot-207-mt-1399,1,284000000
5376,لکسوس,NX هیبرید,16000,2017,https://bama.ir/car/detail-dy2m3tbw-lexus-nx-hybrid-300h-f-sport-2017,1,3100000000
5377,پراید,صندوق دار,425000,2003,https://bama.ir/car/detail-ave777en-pride-sedan-1382,12,42000000
5378,ساینا,EX دنده ای,0,2021,https://bama.ir/car/detail-ri1n2oc7-saina-ex-mt-1400,1,151000000
5379,مزدا,3 (مونتاژ),69000,2009,https://bama.ir/car/detail-ssnvmaga-mazda-3-ir-type3-1388,14,490000000
5380,تویوتا,لندکروز چهار در,200000,2010,https://bama.ir/car/detail-2am2tu99-toyota-landcruiser-4door-v6-4000cc-2010,1,3480000000
5381,بنز,کلاس C,84000,2005,https://bama.ir/car/detail-3bjunkk-mercedes-benz-c-class-c200-2005,1,850000000
5382,گریت وال,وینگل 5 دو کابین,0,2018,https://bama.ir/car/detail-57ggnija-great-wall-wingle-5-2wd-1397,1,500000000
5383,هیوندای,اکسنت (مونتاژ),0,2018,https://bama.ir/car/detail-kfcv9vye-hyundai-accent-ir-1397,1,720000000
5384,هیوندای,سوناتا هیبرید,50000,2017,https://bama.ir/car/detail-sif7c9ty-hyundai-sonata-hybrid-gls-plus-2017,1,1350000000
5385,هیوندای,سانتافه (ix45),45000,2017,https://bama.ir/car/detail-bnwcum11-hyundai-santafe-ix45-2400cc-2017,1,1620000000
5386,پژو,پارس,140000,2015,https://bama.ir/car/detail-subtxbii-peugeot-pars-lx-1394,1,193000000
5387,ب ام و,X3,29000,2016,https://bama.ir/car/detail-7949u7re-bmw-x3-28-2016,1,2950000000
